Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2017-08-08T15:00:00Z,"SPY",2017-08-08T17:30:00Z,Buy,216.35473779,216.11948436,888,-208.91,8.88,-208.91,425.55,634.45,0,"	135,136" 
2017-08-10T14:00:00Z,"SPY",2017-08-10T19:58:00Z,Sell,214.22874383,212.4251342,895,1614.23,8.95,0,1645.42,725.23,1,"	137,138" 
2017-08-11T14:30:00Z,"SPY",2017-08-11T15:30:00Z,Buy,212.98277196,212.66038763,915,-294.98,9.15,-294.98,271.06,566.05,0,"	139,140" 
2017-08-11T18:30:00Z,"SPY",2017-08-11T19:00:00Z,Buy,213.00019814,212.53840437,912,-421.16,9.12,-421.16,0,421.16,0,"	141,142" 
2017-08-14T14:00:00Z,"SPY",2017-08-14T19:00:00Z,Buy,214.50756271,214.65568524,901,133.46,9.01,-15.7,455.33,368.97,1,"	143,144" 
2017-08-14T19:30:00Z,"SPY",2017-08-14T19:58:00Z,Buy,214.93450412,214.89093867,901,-39.25,9.01,-149.16,62.8,157.01,0,"	145,146" 
2017-08-17T14:30:00Z,"SPY",2017-08-17T19:58:00Z,Sell,213.85408096,211.94591425,905,1726.89,9.05,-425.81,1758.43,559.86,1,"	147,148" 
2017-08-18T14:00:00Z,"SPY",2017-08-18T14:30:00Z,Sell,211.03975289,211.45798121,933,-390.21,9.33,-625.96,0,625.96,0,"	149,150" 
2017-08-18T17:00:00Z,"SPY",2017-08-18T17:30:00Z,Buy,212.43384729,212.18988077,923,-225.18,9.23,-273.43,40.21,313.65,0,"	151,152" 
2017-08-21T14:00:00Z,"SPY",2017-08-21T15:00:00Z,Sell,211.13559688,211.30114559,927,-153.46,9.27,-185.77,363.47,549.24,0,"	153,154" 
2017-08-22T14:00:00Z,"SPY",2017-08-22T19:58:00Z,Buy,212.83464943,213.8192286,918,903.84,9.18,0,1071.81,191.97,1,"	155,156" 
2017-08-24T14:00:00Z,"SPY",2017-08-24T14:30:00Z,Sell,212.76494471,213.07861595,927,-290.77,9.27,-323.08,96.92,420.01,0,"	157,158" 
2017-08-24T15:30:00Z,"SPY",2017-08-24T16:00:00Z,Sell,212.66910072,212.79979707,924,-120.76,9.24,-120.76,209.32,330.09,0,"	159,160" 
2017-08-25T14:00:00Z,"SPY",2017-08-25T15:00:00Z,Buy,213.71467152,213.36614792,918,-319.94,9.18,-343.94,207.96,551.9,0,"	161,162" 
2017-08-30T15:00:00Z,"SPY",2017-08-30T16:00:00Z,Buy,213.88893332,213.91507259,915,23.92,9.15,-111.61,71.75,143.5,1,"	163,164" 
2017-08-30T17:00:00Z,"SPY",2017-08-30T19:58:00Z,Buy,214.17646529,214.27230928,914,87.6,9.14,-55.75,406.15,461.9,1,"	165,166" 
2017-08-31T19:00:00Z,"SPY",2017-08-31T19:30:00Z,Buy,215.68382986,215.68382986,908,0,9.08,-142.41,31.65,142.41,0,"	167,168" 
2017-09-05T15:30:00Z,"SPY",2017-09-05T16:00:00Z,Sell,214.87351249,215.00420884,911,-119.06,9.11,-166.69,0,166.69,0,"	169,170" 
2017-09-05T16:30:00Z,"SPY",2017-09-05T19:58:00Z,Sell,214.10676057,214.41171872,913,-278.43,9.13,-389.8,588.67,978.47,0,"	171,172" 
2017-09-11T14:00:00Z,"SPY",2017-09-11T19:58:00Z,Buy,216.54642577,217.03435881,900,439.14,9,-15.68,572.45,211.73,1,"	173,174" 
2017-09-18T14:00:00Z,"SPY",2017-09-18T14:30:00Z,Buy,218.903875,218.842581915,895,-54.86,8.95,-125.39,39.18,164.57,0,"	175,176" 
2017-09-20T18:30:00Z,"SPY",2017-09-20T19:00:00Z,Sell,218.212138755,218.579897265,897,-329.88,8.97,-384.86,94.25,479.11,0,"	177,178" 
2017-09-21T14:00:00Z,"SPY",2017-09-21T15:00:00Z,Sell,218.369749545,218.562384955,893,-172.02,8.93,-234.58,148.57,383.14,0,"	179,180" 
2017-09-25T15:00:00Z,"SPY",2017-09-25T19:30:00Z,Sell,217.6780133,217.87064871,894,-172.22,8.94,-203.53,336.6,540.13,0,"	181,182" 
2017-09-27T19:00:00Z,"SPY",2017-09-27T19:58:00Z,Buy,219.105266565,218.965168085,887,-124.27,8.87,-124.27,194.17,318.44,0,"	183,184" 
2017-09-28T18:00:00Z,"SPY",2017-09-28T18:30:00Z,Buy,219.262877355,219.11402272,885,-131.74,8.85,-131.74,15.5,147.23,0,"	185,186" 
2017-09-29T15:00:00Z,"SPY",2017-09-29T19:58:00Z,Buy,219.560586625,219.928345135,882,324.36,8.82,-54.06,355.25,200.8,1,"	187,188" 
2017-10-02T14:00:00Z,"SPY",2017-10-02T15:30:00Z,Buy,220.541275985,220.40993366,881,-115.71,8.81,-169.71,185.14,354.85,0,"	189,190" 
2017-10-02T16:30:00Z,"SPY",2017-10-02T19:58:00Z,Buy,220.49749521,220.81271679,880,277.39,8.8,0,285.1,115.58,1,"	191,192" 
2017-10-04T16:00:00Z,"SPY",2017-10-04T18:00:00Z,Buy,221.77589384,221.60077074,878,-153.76,8.78,-276.76,107.63,384.4,0,"	193,194" 
2017-10-04T19:30:00Z,"SPY",2017-10-04T19:58:00Z,Buy,221.68833229,221.58325843,877,-92.15,8.77,-122.87,15.36,138.22,0,"	195,196" 
2017-10-05T15:30:00Z,"SPY",2017-10-05T19:58:00Z,Buy,222.33628776,222.91419399,873,504.51,8.73,0,565.67,160.53,1,"	197,198" 
2017-10-09T19:30:00Z,"SPY",2017-10-09T19:58:00Z,Sell,222.31877545,222.31877545,878,0,8.78,-30.75,184.51,215.26,0,"	199,200" 
2017-10-16T14:00:00Z,"SPY",2017-10-16T14:30:00Z,Buy,223.605930235,223.360757895,873,-214.04,8.73,-313.41,22.93,336.34,0,"	201,202" 
2017-10-19T14:00:00Z,"SPY",2017-10-19T14:30:00Z,Sell,222.905437835,223.150610175,873,-214.04,8.73,-214.04,160.53,374.56,0,"	203,204" 
2017-10-20T18:30:00Z,"SPY",2017-10-20T19:00:00Z,Buy,225.111988895,224.971890415,863,-120.9,8.63,-120.9,30.23,151.13,0,"	205,206" 
2017-10-23T18:00:00Z,"SPY",2017-10-23T19:58:00Z,Sell,224.8580604,224.236373395,863,536.52,8.63,-30.23,581.86,219.14,1,"	207,208" 
2017-10-25T14:00:00Z,"SPY",2017-10-25T18:00:00Z,Sell,223.9824449,223.360757895,871,541.49,8.71,-152.53,1372.79,854.18,1,"	209,210" 
2017-10-25T18:30:00Z,"SPY",2017-10-25T19:00:00Z,Sell,223.57966177,223.42205098,877,138.22,8.77,-7.68,291.81,153.58,1,"	211,212" 
2017-10-25T19:30:00Z,"SPY",2017-10-25T19:58:00Z,Sell,223.728516405,223.588417925,878,123.01,8.78,0,430.52,307.52,1,"	213,214" 
2017-10-27T14:30:00Z,"SPY",2017-10-27T19:58:00Z,Buy,224.849304245,225.479747405,874,551.01,8.74,-22.96,841.82,329.07,1,"	215,216" 
2017-10-30T16:30:00Z,"SPY",2017-10-30T17:00:00Z,Sell,224.71796192,224.866816555,880,-130.99,8.8,-154.11,0,154.11,0,"	217,218" 
2017-10-30T18:00:00Z,"SPY",2017-10-30T18:30:00Z,Sell,224.77049885,224.919353485,878,-130.69,8.78,-192.2,23.06,215.26,0,"	219,220" 
2017-11-02T14:30:00Z,"SPY",2017-11-02T15:00:00Z,Sell,224.709205765,224.98064657,877,-238.05,8.77,-345.56,0,345.56,0,"	221,222" 
2017-11-02T15:30:00Z,"SPY",2017-11-02T16:00:00Z,Sell,224.87557271,225.06820812,874,-168.36,8.74,-168.36,107.14,275.5,0,"	223,224" 
2017-11-03T17:30:00Z,"SPY",2017-11-03T19:58:00Z,Buy,226.127702875,226.13645903,868,7.6,8.68,-7.6,174.81,182.41,1,"	225,226" 
2017-11-06T20:00:00Z,"SPY",2017-11-06T20:58:00Z,Buy,226.73187757,226.66182833,866,-60.66,8.66,-60.66,37.91,98.58,0,"	227,228" 
2017-11-07T17:00:00Z,"SPY",2017-11-07T18:30:00Z,Sell,226.13645903,226.4341683,867,-258.11,8.67,-265.71,75.92,341.62,0,"	229,230" 
2017-11-07T20:00:00Z,"SPY",2017-11-07T20:58:00Z,Sell,226.197752115,226.460436765,865,-227.22,8.65,-227.22,68.17,295.39,0,"	231,232" 
2017-11-09T17:30:00Z,"SPY",2017-11-09T18:30:00Z,Sell,224.71796192,225.40094201,868,-592.83,8.68,-608.03,167.21,775.23,0,"	233,234" 
2017-11-14T15:00:00Z,"SPY",2017-11-14T16:00:00Z,Sell,225.234575065,225.64611435,861,-354.34,8.61,-459.88,459.88,919.76,0,"	235,236" 
2017-11-15T15:00:00Z,"SPY",2017-11-15T15:30:00Z,Sell,224.078762605,224.446521115,862,-317.01,8.62,-430.22,30.19,460.42,0,"	237,238" 
2017-11-16T15:30:00Z,"SPY",2017-11-16T20:58:00Z,Buy,225.935067465,226.4341683,852,425.23,8.52,0,746.02,343.17,1,"	239,240" 
2017-11-21T15:00:00Z,"SPY",2017-11-21T20:58:00Z,Buy,227.371076885,227.581224605,850,178.63,8.5,-22.33,342.37,230.72,1,"	241,242" 
2017-11-28T16:30:00Z,"SPY",2017-11-28T19:00:00Z,Buy,228.702012445,228.90340401,847,170.58,8.47,-22.25,771.31,600.73,1,"	243,244" 
2017-11-28T19:30:00Z,"SPY",2017-11-28T20:58:00Z,Buy,229.244894055,229.97165492,846,614.84,8.46,-22.22,800.03,259.27,1,"	245,246" 
2017-11-29T15:00:00Z,"SPY",2017-11-29T15:30:00Z,Buy,230.74219656,230.190558795,846,-466.69,8.46,-518.54,0,518.54,0,"	247,248" 
2017-11-29T17:00:00Z,"SPY",2017-11-29T17:30:00Z,Sell,229.67394565,229.90160568,846,-192.6,8.46,-266.68,51.85,318.53,0,"	249,250" 
2017-11-30T16:00:00Z,"SPY",2017-11-30T20:58:00Z,Buy,231.49522589,232.064375965,838,476.95,8.38,-14.68,1174.03,1188.7,1,"	251,252" 
2017-12-01T16:30:00Z,"SPY",2017-12-01T17:30:00Z,Sell,229.139820195,230.56707346,850,-1213.17,8.5,-1391.79,476.33,1868.13,0,"	253,254" 
2017-12-01T18:00:00Z,"SPY",2017-12-01T18:30:00Z,Sell,230.908563505,231.09244276,833,-153.17,8.33,-160.47,109.41,269.87,0,"	255,256" 
2017-12-01T19:00:00Z,"SPY",2017-12-01T19:30:00Z,Sell,231.14497969,231.26756586,831,-101.87,8.31,-138.25,50.93,189.19,0,"	257,258" 
2017-12-01T20:00:00Z,"SPY",2017-12-01T20:30:00Z,Sell,231.03990583,231.223785085,830,-152.62,8.3,-181.69,159.89,341.58,0,"	259,260" 
2017-12-05T16:00:00Z,"SPY",2017-12-05T17:00:00Z,Buy,231.871740555,231.714129765,826,-130.19,8.26,-144.65,224.21,368.86,0,"	261,262" 
2017-12-06T16:00:00Z,"SPY",2017-12-06T16:30:00Z,Buy,230.785977335,230.56707346,829,-181.47,8.29,-188.73,43.55,232.28,0,"	263,264" 
2017-12-07T15:00:00Z,"SPY",2017-12-07T20:00:00Z,Buy,230.77722118,231.07493045,827,246.21,8.27,-173.79,586.55,506.89,1,"	265,266" 
2017-12-07T20:30:00Z,"SPY",2017-12-07T20:58:00Z,Buy,231.18000431,231.188760465,828,7.25,8.28,-159.5,43.5,203,1,"	267,268" 
2017-12-11T15:00:00Z,"SPY",2017-12-11T15:30:00Z,Buy,232.887454535,232.659794505,822,-187.14,8.22,-194.33,79.17,273.51,0,"	269,270" 
2017-12-11T19:00:00Z,"SPY",2017-12-11T19:30:00Z,Buy,233.05382148,233.01879686,819,-28.69,8.19,-28.69,21.51,50.2,0,"	271,272" 
2017-12-12T19:30:00Z,"SPY",2017-12-12T20:00:00Z,Buy,234.008242375,233.973217755,816,-28.58,8.16,-114.32,21.44,121.47,0,"	273,274" 
2017-12-13T15:00:00Z,"SPY",2017-12-13T16:30:00Z,Buy,234.1395847,234.165853165,815,21.41,8.15,-135.59,78.5,164.13,1,"	275,276" 
2017-12-14T19:00:00Z,"SPY",2017-12-14T20:00:00Z,Sell,233.062577635,232.98377224,819,64.54,8.19,-93.23,387.25,322.71,1,"	277,278" 
2017-12-14T20:30:00Z,"SPY",2017-12-14T20:58:00Z,Sell,232.817405295,232.72108759,820,78.98,8.2,-280.02,136.42,280.02,1,"	279,280" 
2017-12-15T15:30:00Z,"SPY",2017-12-15T16:00:00Z,Buy,234.235429554,234.041802912,816,-158,8.16,-179.54,0,179.54,0,"	281,282" 
2017-12-15T16:30:00Z,"SPY",2017-12-15T20:58:00Z,Buy,234.508267095,234.358646508,813,-121.64,8.13,-121.64,400.7,522.34,0,"	283,284" 
2017-12-18T15:00:00Z,"SPY",2017-12-18T15:30:00Z,Buy,236.268509295,236.162894763,806,-85.13,8.06,-85.13,35.47,120.59,0,"	285,286" 
2017-12-19T15:00:00Z,"SPY",2017-12-19T16:30:00Z,Sell,235.758039057,235.69643058,807,49.72,8.07,-120.74,213.08,205.97,1,"	287,288" 
2017-12-19T17:00:00Z,"SPY",2017-12-19T18:00:00Z,Sell,235.379586984,235.546809993,809,-135.28,8.09,-135.28,71.2,206.49,0,"	289,290" 
2017-12-19T20:00:00Z,"SPY",2017-12-19T20:58:00Z,Sell,235.326779718,235.273972452,808,42.67,8.08,-113.78,177.78,291.57,1,"	291,292" 
2017-12-21T18:30:00Z,"SPY",2017-12-21T19:00:00Z,Buy,236.189298396,236.039677809,805,-120.44,8.05,-120.44,0,120.44,0,"	293,294" 
2018-01-02T15:30:00Z,"SPY",2018-01-02T16:30:00Z,Buy,236.242105662,236.013274176,804,-183.98,8.04,-240.59,14.15,254.74,0,"	295,296" 
2018-01-02T20:30:00Z,"SPY",2018-01-02T20:58:00Z,Buy,236.31251535,236.418129882,802,84.7,8.02,-98.82,148.23,98.82,1,"	297,298" 
2018-01-03T15:00:00Z,"SPY",2018-01-03T20:58:00Z,Buy,237.254244927,238.107962394,799,682.12,7.99,0,745.41,316.45,1,"	299,300" 
2018-01-04T15:00:00Z,"SPY",2018-01-04T16:30:00Z,Buy,239.234517402,238.996884705,798,-189.63,7.98,-189.63,217.72,407.36,0,"	301,302" 
2018-01-04T18:00:00Z,"SPY",2018-01-04T19:30:00Z,Buy,239.278523457,239.225716191,797,-42.09,7.97,-77.16,91.19,133.28,0,"	303,304" 
2018-01-04T20:00:00Z,"SPY",2018-01-04T20:58:00Z,Buy,239.313728301,239.093698026,796,-175.14,7.96,-217.18,35.03,252.21,0,"	305,306" 
2018-01-09T16:30:00Z,"SPY",2018-01-09T17:30:00Z,Buy,242.050904922,241.874880702,786,-138.36,7.86,-159.11,0,159.11,0,"	307,308" 
2018-01-09T18:00:00Z,"SPY",2018-01-09T19:30:00Z,Buy,242.006898867,241.94529039,785,-48.36,7.85,-82.91,179.63,262.54,0,"	309,310" 
2018-01-10T15:00:00Z,"SPY",2018-01-10T15:30:00Z,Sell,240.598705107,240.845139015,789,-194.44,7.89,-291.65,145.83,437.48,0,"	311,312" 
2018-01-11T15:00:00Z,"SPY",2018-01-11T15:30:00Z,Buy,242.094910977,241.910085546,782,-144.53,7.82,-192.71,96.36,289.07,0,"	313,314" 
2018-01-11T17:00:00Z,"SPY",2018-01-11T20:58:00Z,Buy,242.20932672,242.869417545,781,515.53,7.81,-41.24,556.77,213.09,1,"	315,316" 
2018-01-12T15:00:00Z,"SPY",2018-01-12T20:58:00Z,Buy,243.819948333,244.444834314,780,487.41,7.8,-102.97,707.09,439.36,1,"	317,318" 
2018-01-16T15:00:00Z,"SPY",2018-01-16T15:30:00Z,Buy,246.433908,246.099461982,775,-259.2,7.75,-300.12,0,300.12,0,"	319,320" 
2018-01-16T19:30:00Z,"SPY",2018-01-16T20:30:00Z,Sell,243.758339856,244.268810094,781,-398.68,7.81,-398.68,501.78,900.46,0,"	321,322" 
2018-01-17T17:30:00Z,"SPY",2018-01-17T20:58:00Z,Buy,245.245744515,245.923437762,773,523.86,7.73,0,925.25,421.81,1,"	323,324" 
2018-01-18T15:30:00Z,"SPY",2018-01-18T17:30:00Z,Sell,245.632997799,245.773817175,776,-109.28,7.76,-252.7,341.49,457.59,0,"	325,326" 
2018-01-22T15:30:00Z,"SPY",2018-01-22T16:30:00Z,Buy,247.57806543,247.243619412,769,-257.19,7.69,-257.19,40.61,297.8,0,"	327,328" 
