Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2017-06-16T14:00:00Z,"SPY",2017-06-16T15:35:00Z,Sell,211.01361362,211.02232671,903,-7.87,9.03,-7.87,409.13,417,0,"	95,96" 
2017-06-19T14:30:00Z,"SPY",2017-06-19T18:25:00Z,Buy,212.92178033,212.79979707,895,-109.18,8.95,-218.35,226.15,335.32,0,"	97,98" 
2017-06-19T18:30:00Z,"SPY",2017-06-19T18:50:00Z,Buy,212.85207561,212.81722325,894,-31.16,8.94,-31.16,70.11,101.26,0,"	99,100" 
2017-06-19T19:00:00Z,"SPY",2017-06-19T19:58:00Z,Buy,212.80851016,213.05247668,893,217.86,8.93,0,342.35,124.49,1,"	101,102" 
2017-06-20T14:00:00Z,"SPY",2017-06-20T14:10:00Z,Sell,212.45998656,212.55583055,897,-85.97,8.97,-101.6,46.89,148.5,0,"	103,104" 
2017-06-20T15:30:00Z,"SPY",2017-06-20T15:45:00Z,Sell,212.40770802,212.46869965,896,-54.65,8.96,-62.46,46.84,101.49,0,"	105,106" 
2017-06-20T16:00:00Z,"SPY",2017-06-20T16:10:00Z,Sell,212.36414257,212.44256038,896,-70.26,8.96,-78.07,7.81,85.88,0,"	107,108" 
2017-06-20T16:30:00Z,"SPY",2017-06-20T17:00:00Z,Sell,212.09403678,212.40770802,896,-281.05,8.96,-288.86,0,288.86,0,"	109,110" 
2017-06-20T17:30:00Z,"SPY",2017-06-20T18:05:00Z,Sell,212.31186403,212.39028184,893,-70.03,8.93,-101.15,15.56,116.71,0,"	111,112" 
2017-06-20T18:30:00Z,"SPY",2017-06-20T19:58:00Z,Sell,212.14631532,211.79779172,893,311.23,8.93,-155.62,373.48,241.2,1,"	113,114" 
2017-06-22T15:30:00Z,"SPY",2017-06-22T15:35:00Z,Buy,212.10274987,211.99819279,896,-93.68,8.96,-93.68,0,93.68,0,"	115,116" 
2017-06-22T16:00:00Z,"SPY",2017-06-22T16:05:00Z,Buy,212.05918442,212.00690588,895,-46.79,8.95,-46.79,15.6,62.39,0,"	117,118" 
2017-06-22T17:30:00Z,"SPY",2017-06-22T17:40:00Z,Buy,212.10274987,212.03304515,894,-62.32,8.94,-62.32,7.79,70.11,0,"	119,120" 
2017-06-23T15:00:00Z,"SPY",2017-06-23T15:15:00Z,Buy,211.93720116,211.89363571,894,-38.95,8.94,-38.95,77.9,116.84,0,"	121,122" 
2017-06-23T16:00:00Z,"SPY",2017-06-23T17:00:00Z,Buy,211.99819279,211.99819279,893,0,8.93,-38.9,124.49,124.49,0,"	123,124" 
2017-06-23T17:30:00Z,"SPY",2017-06-23T18:20:00Z,Buy,212.02433206,211.99819279,893,-23.34,8.93,-23.34,132.27,155.62,0,"	125,126" 
2017-06-26T14:00:00Z,"SPY",2017-06-26T14:05:00Z,Buy,212.91306724,212.75623162,889,-139.43,8.89,-154.92,0,154.92,0,"	127,128" 
2017-06-27T18:00:00Z,"SPY",2017-06-27T19:58:00Z,Sell,210.96133508,210.42983659,896,476.22,8.96,-195.17,507.45,468.42,1,"	129,130" 
2017-06-28T15:00:00Z,"SPY",2017-06-28T19:58:00Z,Buy,211.84135717,212.12888914,897,257.92,8.97,-39.08,445.49,257.92,1,"	131,132" 
2017-06-29T14:00:00Z,"SPY",2017-06-29T14:45:00Z,Sell,211.65838228,211.63224301,900,23.53,9,-47.05,439.14,415.61,1,"	133,134" 
2017-06-29T15:00:00Z,"SPY",2017-06-29T19:20:00Z,Sell,211.42312885,210.74350783,901,612.34,9.01,-47.1,2072.53,1460.19,1,"	135,136" 
2017-06-29T19:30:00Z,"SPY",2017-06-29T19:35:00Z,Sell,210.41241041,210.76093401,911,-317.5,9.11,-317.5,0,317.5,0,"	137,138" 
2017-07-06T14:00:00Z,"SPY",2017-07-06T15:05:00Z,Sell,210.23814861,210.47340204,909,-213.85,9.09,-213.85,277.21,491.05,0,"	139,140" 
2017-07-06T18:30:00Z,"SPY",2017-07-06T19:58:00Z,Sell,210.10745226,209.66308467,907,403.04,9.07,0,592.71,229.18,1,"	141,142" 
2017-07-07T15:30:00Z,"SPY",2017-07-07T19:58:00Z,Buy,210.61281148,211.02232671,909,372.25,9.09,-7.92,435.61,253.45,1,"	143,144" 
2017-07-11T15:30:00Z,"SPY",2017-07-11T15:50:00Z,Sell,210.22072243,210.53439367,914,-286.7,9.14,-294.66,0,294.66,0,"	145,146" 
2017-07-12T14:00:00Z,"SPY",2017-07-12T14:45:00Z,Buy,212.49483892,212.37285566,901,-109.91,9.01,-188.41,141.31,329.72,0,"	147,148" 
2017-07-12T18:00:00Z,"SPY",2017-07-12T18:05:00Z,Buy,212.66038763,212.56454364,899,-86.16,8.99,-86.16,0,86.16,0,"	149,150" 
2017-07-12T18:30:00Z,"SPY",2017-07-12T19:45:00Z,Buy,212.71266617,212.64296145,898,-62.59,8.98,-109.54,39.12,148.66,0,"	151,152" 
2017-07-14T14:00:00Z,"SPY",2017-07-14T14:05:00Z,Buy,213.23545157,213.19188612,895,-38.99,8.95,-54.59,0,54.59,0,"	153,154" 
2017-07-14T15:00:00Z,"SPY",2017-07-14T15:05:00Z,Buy,213.34000865,213.20059921,895,-124.77,8.95,-124.77,0,124.77,0,"	155,156" 
2017-07-14T17:00:00Z,"SPY",2017-07-14T19:58:00Z,Buy,213.6449668,214.00220349,892,318.66,8.92,-15.54,575.13,287.57,1,"	157,158" 
2017-07-19T14:00:00Z,"SPY",2017-07-19T14:15:00Z,Buy,214.68182451,214.61211979,891,-62.11,8.91,-85.4,85.4,170.79,0,"	159,160" 
2017-07-19T18:30:00Z,"SPY",2017-07-19T19:58:00Z,Buy,215.06520047,215.10005283,888,30.95,8.88,-54.16,100.58,92.85,1,"	161,162" 
2017-07-24T14:30:00Z,"SPY",2017-07-24T14:50:00Z,Sell,214.73410305,214.7776685,890,-38.77,8.9,-54.28,38.77,93.06,0,"	163,164" 
2017-07-24T15:00:00Z,"SPY",2017-07-24T15:35:00Z,Sell,214.72538996,214.7776685,889,-46.48,8.89,-46.48,77.46,123.93,0,"	165,166" 
2017-07-27T17:30:00Z,"SPY",2017-07-27T19:40:00Z,Sell,214.62954597,215.14361828,889,-457.01,8.89,-457.01,418.28,875.29,0,"	167,168" 
2017-07-28T14:30:00Z,"SPY",2017-07-28T15:10:00Z,Sell,214.64697215,214.75152923,885,-92.53,8.85,-92.53,84.82,177.35,0,"	169,170" 
2017-08-02T14:30:00Z,"SPY",2017-08-02T17:30:00Z,Sell,214.93450412,215.16104446,883,-200.04,8.83,-223.12,215.42,438.54,0,"	171,172" 
2017-08-03T14:00:00Z,"SPY",2017-08-03T14:25:00Z,Sell,215.19589682,215.29174081,880,-84.34,8.8,-115.01,46.01,145.68,0,"	173,174" 
2017-08-03T16:00:00Z,"SPY",2017-08-03T16:25:00Z,Sell,215.16104446,215.27431463,879,-99.56,8.79,-99.56,22.98,122.54,0,"	175,176" 
2017-08-07T19:30:00Z,"SPY",2017-08-07T19:35:00Z,Buy,215.97136183,215.88423093,875,-76.24,8.75,-76.24,0,76.24,0,"	177,178" 
2017-08-08T15:00:00Z,"SPY",2017-08-08T17:05:00Z,Buy,216.35473779,216.22404144,873,-114.1,8.73,-114.1,418.36,532.46,0,"	179,180" 
2017-08-10T14:00:00Z,"SPY",2017-08-10T14:40:00Z,Sell,214.22874383,214.09804748,880,115.01,8.8,0,575.06,475.39,1,"	181,182" 
2017-08-10T15:00:00Z,"SPY",2017-08-10T18:35:00Z,Sell,213.84536787,213.76695006,883,69.24,8.83,-92.32,738.59,715.51,1,"	183,184" 
2017-08-10T19:00:00Z,"SPY",2017-08-10T19:58:00Z,Sell,213.46199191,212.4251342,885,917.62,8.85,-84.82,948.46,169.64,1,"	185,186" 
2017-08-11T14:30:00Z,"SPY",2017-08-11T15:25:00Z,Buy,212.98277196,212.80851016,895,-155.96,8.95,-257.34,265.14,522.48,0,"	187,188" 
2017-08-11T18:30:00Z,"SPY",2017-08-11T18:35:00Z,Buy,213.00019814,212.83464943,894,-148,8.94,-148,0,148,0,"	189,190" 
2017-08-14T14:00:00Z,"SPY",2017-08-14T18:55:00Z,Buy,214.50756271,214.61211979,886,92.64,8.86,-15.44,447.75,362.83,1,"	191,192" 
2017-08-14T19:00:00Z,"SPY",2017-08-14T19:05:00Z,Buy,214.66439833,214.59469361,886,-61.76,8.86,-61.76,15.44,77.2,0,"	193,194" 
2017-08-14T19:30:00Z,"SPY",2017-08-14T19:58:00Z,Buy,214.93450412,214.89093867,884,-38.51,8.84,-146.35,61.62,154.05,0,"	195,196" 
2017-08-17T14:30:00Z,"SPY",2017-08-17T15:05:00Z,Sell,213.85408096,214.18517838,888,-294.01,8.88,-294.01,131.53,425.55,0,"	197,198" 
2017-08-17T15:30:00Z,"SPY",2017-08-17T19:58:00Z,Sell,213.97606422,211.94591425,885,1796.68,8.85,-69.4,1827.53,331.58,1,"	199,200" 
2017-08-18T14:00:00Z,"SPY",2017-08-18T14:05:00Z,Sell,211.03975289,211.45798121,914,-382.26,9.14,-382.26,0,382.26,0,"	201,202" 
2017-08-18T17:00:00Z,"SPY",2017-08-18T17:05:00Z,Buy,212.43384729,212.29443785,905,-126.17,9.05,-126.17,39.43,165.59,0,"	203,204" 
2017-08-21T14:00:00Z,"SPY",2017-08-21T14:10:00Z,Sell,211.13559688,211.15302306,909,-15.84,9.09,-15.84,221.77,237.61,0,"	205,206" 
2017-08-21T14:30:00Z,"SPY",2017-08-21T14:45:00Z,Sell,210.9439089,211.18787542,909,-221.77,9.09,-277.21,0,277.21,0,"	207,208" 
2017-08-22T14:00:00Z,"SPY",2017-08-22T19:58:00Z,Buy,212.83464943,213.8192286,899,885.14,8.99,0,1049.63,187.99,1,"	209,210" 
2017-08-24T14:00:00Z,"SPY",2017-08-24T14:05:00Z,Sell,212.76494471,212.86950179,908,-94.94,9.08,-94.94,0,94.94,0,"	211,212" 
2017-08-24T15:30:00Z,"SPY",2017-08-24T15:45:00Z,Sell,212.66910072,212.67781381,907,-7.9,9.07,-7.9,205.47,213.37,0,"	213,214" 
2017-08-25T14:00:00Z,"SPY",2017-08-25T14:25:00Z,Buy,213.71467152,213.79308933,902,70.73,9.02,0,204.34,172.9,1,"	215,216" 
2017-08-25T14:30:00Z,"SPY",2017-08-25T14:35:00Z,Buy,213.79308933,213.67110607,903,-110.15,9.03,-110.15,15.74,125.89,0,"	217,218" 
2017-08-30T15:00:00Z,"SPY",2017-08-30T15:15:00Z,Buy,213.88893332,213.82794169,901,-54.95,9.01,-70.65,0,70.65,0,"	219,220" 
2017-08-30T15:30:00Z,"SPY",2017-08-30T15:35:00Z,Buy,213.88893332,213.85408096,901,-31.4,9.01,-39.25,0,39.25,0,"	221,222" 
2017-08-30T17:00:00Z,"SPY",2017-08-30T19:58:00Z,Buy,214.17646529,214.27230928,899,86.16,8.99,-54.83,399.49,454.32,1,"	223,224" 
2017-08-31T19:00:00Z,"SPY",2017-08-31T19:05:00Z,Buy,215.68382986,215.60541205,893,-70.03,8.93,-70.03,0,70.03,0,"	225,226" 
2017-09-05T15:30:00Z,"SPY",2017-09-05T15:40:00Z,Sell,214.87351249,215.0390612,896,-148.33,8.96,-156.14,0,156.14,0,"	227,228" 
2017-09-05T16:30:00Z,"SPY",2017-09-05T19:35:00Z,Sell,214.10676057,214.54241507,898,-391.22,8.98,-391.22,579,970.22,0,"	229,230" 
2017-09-11T14:00:00Z,"SPY",2017-09-11T14:45:00Z,Buy,216.54642577,216.52899959,884,-15.4,8.84,-15.4,192.56,207.96,0,"	231,232" 
2017-09-11T15:00:00Z,"SPY",2017-09-11T19:58:00Z,Buy,216.57256504,217.03435881,884,408.23,8.84,-30.81,539.17,192.56,1,"	233,234" 
2017-09-18T14:00:00Z,"SPY",2017-09-18T14:20:00Z,Buy,218.903875,218.825069605,878,-69.19,8.78,-76.88,38.44,115.32,0,"	235,236" 
2017-09-20T18:30:00Z,"SPY",2017-09-20T18:50:00Z,Sell,218.212138755,218.579897265,880,-323.63,8.8,-323.63,92.46,416.09,0,"	237,238" 
2017-09-21T14:00:00Z,"SPY",2017-09-21T14:35:00Z,Sell,218.369749545,218.46606725,876,-84.37,8.76,-84.37,145.74,230.11,0,"	239,240" 
2017-09-21T15:00:00Z,"SPY",2017-09-21T15:05:00Z,Sell,218.5536288,218.562384955,875,-7.66,8.75,-38.31,0,38.31,0,"	241,242" 
2017-09-25T15:00:00Z,"SPY",2017-09-25T17:40:00Z,Sell,217.6780133,217.87064871,878,-169.13,8.78,-169.13,330.58,499.71,0,"	243,244" 
2017-09-25T18:00:00Z,"SPY",2017-09-25T19:25:00Z,Sell,217.78308716,217.88816102,876,-92.04,8.76,-92.04,214.77,306.82,0,"	245,246" 
2017-09-27T19:00:00Z,"SPY",2017-09-27T19:55:00Z,Buy,219.105266565,219.02646117,870,-68.56,8.7,-83.8,190.45,274.24,0,"	247,248" 
2017-09-28T18:00:00Z,"SPY",2017-09-28T18:20:00Z,Buy,219.262877355,219.210340425,869,-45.65,8.69,-45.65,15.22,60.87,0,"	249,250" 
2017-09-29T15:00:00Z,"SPY",2017-09-29T15:05:00Z,Buy,219.560586625,219.51680585,867,-37.96,8.67,-53.14,0,53.14,0,"	251,252" 
2017-09-29T15:30:00Z,"SPY",2017-09-29T19:58:00Z,Buy,219.630635865,219.928345135,866,257.82,8.66,-22.75,288.15,197.15,1,"	253,254" 
2017-10-02T14:00:00Z,"SPY",2017-10-02T15:10:00Z,Buy,220.541275985,220.488739055,865,-45.44,8.65,-53.02,181.78,227.22,0,"	255,256" 
2017-10-02T16:30:00Z,"SPY",2017-10-02T19:58:00Z,Buy,220.49749521,220.81271679,865,272.67,8.65,0,280.24,113.61,1,"	257,258" 
2017-10-04T16:00:00Z,"SPY",2017-10-04T17:35:00Z,Buy,221.77589384,221.65330767,862,-105.67,8.62,-105.67,105.67,211.34,0,"	259,260" 
2017-10-04T19:30:00Z,"SPY",2017-10-04T19:35:00Z,Buy,221.68833229,221.679576135,861,-7.54,8.61,-45.23,0,45.23,0,"	261,262" 
2017-10-05T15:30:00Z,"SPY",2017-10-05T19:58:00Z,Buy,222.33628776,222.91419399,859,496.42,8.59,0,556.59,157.95,1,"	263,264" 
2017-10-09T19:30:00Z,"SPY",2017-10-09T19:58:00Z,Sell,222.31877545,222.31877545,863,0,8.63,-30.23,181.36,211.58,0,"	265,266" 
2017-10-16T14:00:00Z,"SPY",2017-10-16T14:10:00Z,Buy,223.605930235,223.50961253,858,-82.64,8.58,-82.64,22.54,105.18,0,"	267,268" 
2017-10-19T14:00:00Z,"SPY",2017-10-19T14:20:00Z,Sell,222.905437835,223.05429247,860,-128.01,8.6,-143.08,158.14,301.21,0,"	269,270" 
2017-10-20T18:30:00Z,"SPY",2017-10-20T18:45:00Z,Buy,225.111988895,225.05069581,850,-52.1,8.5,-74.43,29.77,104.2,0,"	271,272" 
2017-10-23T18:00:00Z,"SPY",2017-10-23T19:58:00Z,Sell,224.8580604,224.236373395,851,529.06,8.51,-29.81,573.76,216.09,1,"	273,274" 
2017-10-25T14:00:00Z,"SPY",2017-10-25T17:45:00Z,Sell,223.9824449,223.238171725,859,639.33,8.59,-150.43,1353.88,722.07,1,"	275,276" 
2017-10-25T18:00:00Z,"SPY",2017-10-25T18:05:00Z,Sell,223.35200174,223.448319445,867,-83.51,8.67,-91.1,0,91.1,0,"	277,278" 
2017-10-25T18:30:00Z,"SPY",2017-10-25T18:35:00Z,Sell,223.57966177,223.465831755,865,98.46,8.65,-7.57,98.46,7.57,1,"	279,280" 
2017-10-25T19:00:00Z,"SPY",2017-10-25T19:05:00Z,Sell,223.413294825,223.38702636,866,22.75,8.66,-7.58,45.5,30.33,1,"	281,282" 
2017-10-25T19:30:00Z,"SPY",2017-10-25T19:35:00Z,Sell,223.728516405,223.693491785,865,30.3,8.65,0,60.59,37.87,1,"	283,284" 
2017-10-27T14:30:00Z,"SPY",2017-10-27T19:58:00Z,Buy,224.849304245,225.479747405,861,542.81,8.61,-22.62,829.3,324.18,1,"	285,286" 
2017-10-30T16:30:00Z,"SPY",2017-10-30T16:35:00Z,Sell,224.71796192,224.849304245,866,-113.74,8.66,-113.74,0,113.74,0,"	287,288" 
2017-10-30T18:00:00Z,"SPY",2017-10-30T18:10:00Z,Sell,224.77049885,224.8580604,865,-75.74,8.65,-75.74,22.72,98.46,0,"	289,290" 
2017-11-02T14:30:00Z,"SPY",2017-11-02T14:45:00Z,Sell,224.709205765,225.05069581,865,-295.39,8.65,-340.83,0,340.83,0,"	291,292" 
2017-11-02T15:00:00Z,"SPY",2017-11-02T15:05:00Z,Sell,224.971890415,225.22581891,861,-218.63,8.61,-241.25,0,241.25,0,"	293,294" 
2017-11-02T15:30:00Z,"SPY",2017-11-02T15:50:00Z,Sell,224.87557271,224.971890415,859,-82.74,8.59,-82.74,105.3,188.04,0,"	295,296" 
2017-11-02T16:00:00Z,"SPY",2017-11-02T16:05:00Z,Sell,225.059451965,225.13825736,858,-67.62,8.58,-67.62,30.05,97.67,0,"	297,298" 
2017-11-03T17:30:00Z,"SPY",2017-11-03T19:58:00Z,Buy,226.127702875,226.13645903,853,7.47,8.53,-7.47,171.79,179.26,1,"	299,300" 
2017-11-06T20:00:00Z,"SPY",2017-11-06T20:45:00Z,Buy,226.73187757,226.67934064,851,-44.71,8.51,-59.61,37.26,96.87,0,"	301,302" 
2017-11-07T17:00:00Z,"SPY",2017-11-07T17:40:00Z,Sell,226.13645903,226.34660675,852,-179.05,8.52,-179.05,74.6,253.65,0,"	303,304" 
2017-11-07T18:00:00Z,"SPY",2017-11-07T18:05:00Z,Sell,226.27655751,226.36411906,850,-74.43,8.5,-74.43,0,74.43,0,"	305,306" 
2017-11-07T20:00:00Z,"SPY",2017-11-07T20:10:00Z,Sell,226.197752115,226.267801355,850,-59.54,8.5,-59.54,22.33,81.87,0,"	307,308" 
2017-11-07T20:30:00Z,"SPY",2017-11-07T20:40:00Z,Sell,226.13645903,226.302825975,849,-141.25,8.49,-141.25,7.43,148.68,0,"	309,310" 
2017-11-09T17:30:00Z,"SPY",2017-11-09T18:20:00Z,Sell,224.71796192,225.27835584,854,-478.58,8.54,-493.53,164.51,658.04,0,"	311,312" 
2017-11-14T15:00:00Z,"SPY",2017-11-14T15:20:00Z,Sell,225.234575065,225.17328198,847,51.92,8.47,0,452.4,400.49,1,"	313,314" 
2017-11-14T15:30:00Z,"SPY",2017-11-14T15:40:00Z,Sell,225.094476585,225.427210475,848,-282.16,8.48,-282.16,103.95,386.11,0,"	315,316" 
2017-11-15T15:00:00Z,"SPY",2017-11-15T15:05:00Z,Sell,224.078762605,224.24512955,849,-141.25,8.49,-141.25,29.74,170.98,0,"	317,318" 
2017-11-16T15:30:00Z,"SPY",2017-11-16T20:58:00Z,Buy,225.935067465,226.4341683,841,419.74,8.41,0,736.39,338.74,1,"	319,320" 
2017-11-21T15:00:00Z,"SPY",2017-11-21T20:20:00Z,Buy,227.371076885,227.528687675,839,132.24,8.39,-22.04,337.94,213.05,1,"	321,322" 
2017-11-21T20:30:00Z,"SPY",2017-11-21T20:40:00Z,Buy,227.58998076,227.546199985,840,-36.78,8.4,-51.49,36.78,88.26,0,"	323,324" 
2017-11-28T16:30:00Z,"SPY",2017-11-28T19:00:00Z,Buy,228.702012445,228.90340401,835,168.16,8.35,-21.93,760.38,592.22,1,"	325,326" 
2017-11-28T19:30:00Z,"SPY",2017-11-28T20:58:00Z,Buy,229.244894055,229.97165492,835,606.85,8.35,-21.93,789.63,255.9,1,"	327,328" 
2017-11-29T15:00:00Z,"SPY",2017-11-29T15:15:00Z,Buy,230.74219656,230.54956115,834,-160.66,8.34,-167.96,0,167.96,0,"	329,330" 
