Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2017-06-27T18:00:00Z,"SPY",2017-06-27T19:58:00Z,Sell,210.96133508,210.42983659,903,479.94,9.03,-196.7,511.41,472.08,1,"	91,92" 
2017-06-28T15:00:00Z,"SPY",2017-06-28T19:58:00Z,Buy,211.84135717,212.12888914,904,259.93,9.04,-39.38,448.97,259.93,1,"	93,94" 
2017-06-29T14:00:00Z,"SPY",2017-06-29T19:58:00Z,Sell,211.65838228,210.46468895,907,1082.68,9.07,-47.42,2299.71,1525.24,1,"	95,96" 
2017-07-06T14:00:00Z,"SPY",2017-07-06T15:30:00Z,Sell,210.23814861,210.43854968,923,-184.97,9.23,-297.56,281.48,579.04,0,"	97,98" 
2017-07-06T18:30:00Z,"SPY",2017-07-06T19:58:00Z,Sell,210.10745226,209.66308467,922,409.71,9.22,0,602.51,232.97,1,"	99,100" 
2017-07-07T15:30:00Z,"SPY",2017-07-07T19:58:00Z,Buy,210.61281148,211.02232671,924,378.39,9.24,-8.05,442.8,257.63,1,"	101,102" 
2017-07-11T15:30:00Z,"SPY",2017-07-11T16:00:00Z,Sell,210.22072243,210.69122929,929,-437.1,9.29,-485.67,0,485.67,0,"	103,104" 
2017-07-12T14:00:00Z,"SPY",2017-07-12T15:00:00Z,Buy,212.49483892,212.28572476,915,-191.34,9.15,-191.34,143.5,334.84,0,"	105,106" 
2017-07-12T18:00:00Z,"SPY",2017-07-12T19:58:00Z,Buy,212.66038763,212.59068291,912,-63.57,9.12,-95.36,87.41,182.77,0,"	107,108" 
2017-07-14T14:00:00Z,"SPY",2017-07-14T14:30:00Z,Buy,213.23545157,213.23545157,909,0,9.09,-110.88,55.44,110.88,0,"	109,110" 
2017-07-14T15:00:00Z,"SPY",2017-07-14T15:30:00Z,Buy,213.34000865,213.27901702,908,-55.38,9.08,-118.67,23.73,126.58,0,"	111,112" 
2017-07-14T17:00:00Z,"SPY",2017-07-14T19:58:00Z,Buy,213.6449668,214.00220349,906,323.66,9.06,-15.79,584.16,292.08,1,"	113,114" 
2017-07-19T14:00:00Z,"SPY",2017-07-19T14:30:00Z,Buy,214.68182451,214.6034067,905,-70.97,9.05,-126.17,86.74,212.9,0,"	115,116" 
2017-07-19T18:30:00Z,"SPY",2017-07-19T19:58:00Z,Buy,215.06520047,215.10005283,903,31.47,9.03,-55.08,102.28,94.42,1,"	117,118" 
2017-07-24T14:30:00Z,"SPY",2017-07-24T16:00:00Z,Sell,214.73410305,214.83866013,904,-94.52,9.04,-102.4,86.64,189.04,0,"	119,120" 
2017-07-27T17:30:00Z,"SPY",2017-07-27T19:58:00Z,Sell,214.62954597,215.10876592,904,-433.21,9.04,-527.73,425.34,953.07,0,"	121,122" 
2017-07-28T14:30:00Z,"SPY",2017-07-28T15:30:00Z,Sell,214.64697215,214.74281614,900,-86.26,9,-188.2,86.26,274.46,0,"	123,124" 
2017-08-02T14:30:00Z,"SPY",2017-08-02T17:30:00Z,Sell,214.93450412,215.16104446,897,-203.21,8.97,-226.65,218.84,445.49,0,"	125,126" 
2017-08-03T14:00:00Z,"SPY",2017-08-03T14:30:00Z,Sell,215.19589682,215.40501098,894,-186.95,8.94,-186.95,46.74,233.69,0,"	127,128" 
2017-08-03T16:00:00Z,"SPY",2017-08-03T16:30:00Z,Sell,215.16104446,215.3004539,893,-124.49,8.93,-124.49,23.34,147.83,0,"	129,130" 
2017-08-07T19:30:00Z,"SPY",2017-08-07T19:58:00Z,Buy,215.97136183,215.95393565,888,-15.47,8.88,-108.32,0,108.32,0,"	131,132" 
2017-08-08T15:00:00Z,"SPY",2017-08-08T17:30:00Z,Buy,216.35473779,216.11948436,886,-208.43,8.86,-208.43,424.59,633.02,0,"	133,134" 
2017-08-10T14:00:00Z,"SPY",2017-08-10T19:58:00Z,Sell,214.22874383,212.4251342,893,1610.62,8.93,0,1641.75,723.61,1,"	135,136" 
2017-08-11T14:30:00Z,"SPY",2017-08-11T15:30:00Z,Buy,212.98277196,212.66038763,913,-294.34,9.13,-294.34,270.47,564.81,0,"	137,138" 
2017-08-14T14:00:00Z,"SPY",2017-08-14T19:00:00Z,Buy,214.50756271,214.65568524,904,133.9,9.04,-15.75,456.84,370.2,1,"	139,140" 
2017-08-14T19:30:00Z,"SPY",2017-08-14T19:58:00Z,Buy,214.93450412,214.89093867,903,-39.34,9.03,-149.49,62.94,157.36,0,"	141,142" 
2017-08-17T14:30:00Z,"SPY",2017-08-17T19:58:00Z,Sell,213.85408096,211.94591425,908,1732.62,9.08,-427.22,1764.26,561.72,1,"	143,144" 
2017-08-18T14:00:00Z,"SPY",2017-08-18T14:30:00Z,Sell,211.03975289,211.45798121,936,-391.46,9.36,-627.97,0,627.97,0,"	145,146" 
2017-08-18T17:00:00Z,"SPY",2017-08-18T17:30:00Z,Buy,212.43384729,212.18988077,926,-225.91,9.26,-274.32,40.34,314.66,0,"	147,148" 
2017-08-21T14:00:00Z,"SPY",2017-08-21T15:00:00Z,Sell,211.13559688,211.30114559,929,-153.79,9.29,-186.17,364.25,550.42,0,"	149,150" 
2017-08-22T14:00:00Z,"SPY",2017-08-22T19:58:00Z,Buy,212.83464943,213.8192286,921,906.8,9.21,0,1075.32,192.59,1,"	151,152" 
2017-08-24T14:00:00Z,"SPY",2017-08-24T14:30:00Z,Sell,212.76494471,213.07861595,929,-291.4,9.29,-323.78,97.13,420.91,0,"	153,154" 
2017-08-24T15:30:00Z,"SPY",2017-08-24T16:00:00Z,Sell,212.66910072,212.79979707,927,-121.16,9.27,-121.16,210,331.16,0,"	155,156" 
2017-08-25T14:00:00Z,"SPY",2017-08-25T15:00:00Z,Buy,213.71467152,213.36614792,921,-320.99,9.21,-345.06,208.64,553.71,0,"	157,158" 
2017-08-30T15:00:00Z,"SPY",2017-08-30T16:00:00Z,Buy,213.88893332,213.91507259,917,23.97,9.17,-111.86,71.91,143.82,1,"	159,160" 
2017-08-30T17:00:00Z,"SPY",2017-08-30T19:58:00Z,Buy,214.17646529,214.27230928,916,87.79,9.16,-55.87,407.04,462.91,1,"	161,162" 
2017-08-31T19:00:00Z,"SPY",2017-08-31T19:30:00Z,Buy,215.68382986,215.68382986,911,0,9.11,-142.88,31.75,142.88,0,"	163,164" 
2017-09-05T15:30:00Z,"SPY",2017-09-05T16:00:00Z,Sell,214.87351249,215.00420884,914,-119.46,9.14,-167.24,0,167.24,0,"	165,166" 
2017-09-05T16:30:00Z,"SPY",2017-09-05T19:58:00Z,Sell,214.10676057,214.41171872,916,-279.34,9.16,-391.08,590.61,981.69,0,"	167,168" 
2017-09-11T14:00:00Z,"SPY",2017-09-11T19:58:00Z,Buy,216.54642577,217.03435881,903,440.6,9.03,-15.74,574.36,212.43,1,"	169,170" 
2017-09-18T14:00:00Z,"SPY",2017-09-18T14:30:00Z,Buy,218.903875,218.842581915,897,-54.98,8.97,-125.67,39.27,164.94,0,"	171,172" 
2017-09-20T18:30:00Z,"SPY",2017-09-20T19:00:00Z,Sell,218.212138755,218.579897265,899,-330.61,8.99,-385.72,94.46,480.18,0,"	173,174" 
2017-09-21T14:00:00Z,"SPY",2017-09-21T15:00:00Z,Sell,218.369749545,218.562384955,896,-172.6,8.96,-235.37,149.06,384.43,0,"	175,176" 
2017-09-25T15:00:00Z,"SPY",2017-09-25T19:30:00Z,Sell,217.6780133,217.87064871,897,-172.79,8.97,-204.21,337.73,541.94,0,"	177,178" 
2017-09-27T19:00:00Z,"SPY",2017-09-27T19:58:00Z,Buy,219.105266565,218.965168085,889,-124.55,8.89,-124.55,194.61,319.15,0,"	179,180" 
2017-09-28T18:00:00Z,"SPY",2017-09-28T18:30:00Z,Buy,219.262877355,219.11402272,888,-132.18,8.88,-132.18,15.55,147.73,0,"	181,182" 
2017-09-29T15:00:00Z,"SPY",2017-09-29T19:58:00Z,Buy,219.560586625,219.928345135,885,325.47,8.85,-54.24,356.46,201.48,1,"	183,184" 
2017-10-02T14:00:00Z,"SPY",2017-10-02T15:30:00Z,Buy,220.541275985,220.40993366,884,-116.11,8.84,-170.29,185.77,356.06,0,"	185,186" 
2017-10-02T16:30:00Z,"SPY",2017-10-02T19:58:00Z,Buy,220.49749521,220.81271679,883,278.34,8.83,0,286.07,115.98,1,"	187,188" 
2017-10-04T16:00:00Z,"SPY",2017-10-04T18:00:00Z,Buy,221.77589384,221.60077074,880,-154.11,8.8,-277.39,107.88,385.27,0,"	189,190" 
2017-10-04T19:30:00Z,"SPY",2017-10-04T19:58:00Z,Buy,221.68833229,221.58325843,879,-92.36,8.79,-123.15,15.39,138.54,0,"	191,192" 
2017-10-05T15:30:00Z,"SPY",2017-10-05T19:58:00Z,Buy,222.33628776,222.91419399,876,506.25,8.76,0,567.61,161.08,1,"	193,194" 
2017-10-09T19:30:00Z,"SPY",2017-10-09T19:58:00Z,Sell,222.31877545,222.31877545,880,0,8.8,-30.82,184.93,215.75,0,"	195,196" 
2017-10-19T14:00:00Z,"SPY",2017-10-19T14:30:00Z,Sell,222.905437835,223.150610175,878,-215.26,8.78,-215.26,161.45,376.71,0,"	197,198" 
2017-10-20T18:30:00Z,"SPY",2017-10-20T19:00:00Z,Buy,225.111988895,224.971890415,867,-121.47,8.67,-121.47,30.37,151.83,0,"	199,200" 
2017-10-23T18:00:00Z,"SPY",2017-10-23T19:58:00Z,Sell,224.8580604,224.236373395,867,539,8.67,-30.37,584.55,220.16,1,"	201,202" 
2017-10-25T14:00:00Z,"SPY",2017-10-25T18:00:00Z,Sell,223.9824449,223.360757895,875,543.98,8.75,-153.23,1379.09,858.1,1,"	203,204" 
2017-10-27T14:30:00Z,"SPY",2017-10-27T19:58:00Z,Buy,224.849304245,225.479747405,877,552.9,8.77,-23.04,844.71,330.2,1,"	205,206" 
2017-10-30T16:30:00Z,"SPY",2017-10-30T17:00:00Z,Sell,224.71796192,224.866816555,882,-131.29,8.82,-154.46,0,154.46,0,"	207,208" 
2017-10-30T18:00:00Z,"SPY",2017-10-30T18:30:00Z,Sell,224.77049885,224.919353485,880,-130.99,8.8,-192.64,23.12,215.75,0,"	209,210" 
2017-11-02T14:30:00Z,"SPY",2017-11-02T15:00:00Z,Sell,224.709205765,224.98064657,879,-238.6,8.79,-346.35,0,346.35,0,"	211,212" 
2017-11-02T15:30:00Z,"SPY",2017-11-02T16:00:00Z,Sell,224.87557271,225.06820812,877,-168.94,8.77,-168.94,107.51,276.45,0,"	213,214" 
2017-11-03T17:30:00Z,"SPY",2017-11-03T19:58:00Z,Buy,226.127702875,226.13645903,870,7.62,8.7,-7.62,175.21,182.83,1,"	215,216" 
2017-11-06T20:00:00Z,"SPY",2017-11-06T20:58:00Z,Buy,226.73187757,226.66182833,868,-60.8,8.68,-60.8,38,98.8,0,"	217,218" 
2017-11-07T17:00:00Z,"SPY",2017-11-07T18:30:00Z,Sell,226.13645903,226.4341683,869,-258.71,8.69,-266.32,76.09,342.41,0,"	219,220" 
2017-11-07T20:00:00Z,"SPY",2017-11-07T20:58:00Z,Sell,226.197752115,226.460436765,867,-227.75,8.67,-227.75,68.32,296.07,0,"	221,222" 
2017-11-09T17:30:00Z,"SPY",2017-11-09T18:30:00Z,Sell,224.71796192,225.40094201,871,-594.88,8.71,-610.13,167.79,777.91,0,"	223,224" 
2017-11-14T15:00:00Z,"SPY",2017-11-14T16:00:00Z,Sell,225.234575065,225.64611435,863,-355.16,8.63,-460.95,460.95,921.9,0,"	225,226" 
2017-11-15T15:00:00Z,"SPY",2017-11-15T15:30:00Z,Sell,224.078762605,224.446521115,864,-317.74,8.64,-431.22,30.26,461.48,0,"	227,228" 
2017-11-16T15:30:00Z,"SPY",2017-11-16T20:58:00Z,Buy,225.935067465,226.4341683,854,426.23,8.54,0,747.78,343.98,1,"	229,230" 
2017-11-21T15:00:00Z,"SPY",2017-11-21T20:58:00Z,Buy,227.371076885,227.581224605,853,179.26,8.53,-22.41,343.57,231.54,1,"	231,232" 
2017-11-28T16:30:00Z,"SPY",2017-11-28T19:00:00Z,Buy,228.702012445,228.90340401,849,170.98,8.49,-22.3,773.13,602.15,1,"	233,234" 
2017-11-28T19:30:00Z,"SPY",2017-11-28T20:58:00Z,Buy,229.244894055,229.97165492,849,617.02,8.49,-22.3,802.87,260.19,1,"	235,236" 
2017-11-29T15:00:00Z,"SPY",2017-11-29T15:30:00Z,Buy,230.74219656,230.190558795,848,-467.79,8.48,-519.77,0,519.77,0,"	237,238" 
2017-11-29T17:00:00Z,"SPY",2017-11-29T17:30:00Z,Sell,229.67394565,229.90160568,848,-193.06,8.48,-267.31,51.98,319.28,0,"	239,240" 
2017-11-30T16:00:00Z,"SPY",2017-11-30T20:58:00Z,Buy,231.49522589,232.064375965,840,478.09,8.4,-14.71,1176.83,1191.54,1,"	241,242" 
2017-12-01T16:30:00Z,"SPY",2017-12-01T17:30:00Z,Sell,229.139820195,230.56707346,852,-1216.02,8.52,-1395.07,477.46,1872.52,0,"	243,244" 
2017-12-05T16:00:00Z,"SPY",2017-12-05T17:00:00Z,Buy,231.871740555,231.714129765,832,-131.13,8.32,-145.7,225.84,371.54,0,"	245,246" 
2017-12-06T16:00:00Z,"SPY",2017-12-06T16:30:00Z,Buy,230.785977335,230.56707346,835,-182.78,8.35,-190.1,43.87,233.96,0,"	247,248" 
2017-12-07T15:00:00Z,"SPY",2017-12-07T20:00:00Z,Buy,230.77722118,231.07493045,833,247.99,8.33,-175.05,590.8,510.57,1,"	249,250" 
2017-12-07T20:30:00Z,"SPY",2017-12-07T20:58:00Z,Buy,231.18000431,231.188760465,834,7.3,8.34,-160.66,43.82,204.47,1,"	251,252" 
2017-12-11T15:00:00Z,"SPY",2017-12-11T15:30:00Z,Buy,232.887454535,232.659794505,827,-188.27,8.27,-195.52,79.65,275.17,0,"	253,254" 
2017-12-11T19:00:00Z,"SPY",2017-12-11T19:30:00Z,Buy,233.05382148,233.01879686,825,-28.9,8.25,-28.9,21.67,50.57,0,"	255,256" 
2017-12-12T19:30:00Z,"SPY",2017-12-12T20:00:00Z,Buy,234.008242375,233.973217755,822,-28.79,8.22,-115.16,21.59,122.36,0,"	257,258" 
2017-12-13T15:00:00Z,"SPY",2017-12-13T16:30:00Z,Buy,234.1395847,234.165853165,821,21.57,8.21,-136.59,79.08,165.34,1,"	259,260" 
2017-12-14T19:00:00Z,"SPY",2017-12-14T20:00:00Z,Sell,233.062577635,232.98377224,825,65.01,8.25,-93.91,390.09,325.07,1,"	261,262" 
2017-12-14T20:30:00Z,"SPY",2017-12-14T20:58:00Z,Sell,232.817405295,232.72108759,826,79.56,8.26,-282.07,137.42,282.07,1,"	263,264" 
2017-12-15T15:30:00Z,"SPY",2017-12-15T16:00:00Z,Buy,234.235429554,234.041802912,822,-159.16,8.22,-180.86,0,180.86,0,"	265,266" 
2017-12-15T16:30:00Z,"SPY",2017-12-15T20:58:00Z,Buy,234.508267095,234.358646508,819,-122.54,8.19,-122.54,403.66,526.2,0,"	267,268" 
2017-12-18T15:00:00Z,"SPY",2017-12-18T15:30:00Z,Buy,236.268509295,236.162894763,812,-85.76,8.12,-85.76,35.73,121.49,0,"	269,270" 
2017-12-19T15:00:00Z,"SPY",2017-12-19T16:30:00Z,Sell,235.758039057,235.69643058,813,50.09,8.13,-121.64,214.66,207.51,1,"	271,272" 
2017-12-19T17:00:00Z,"SPY",2017-12-19T18:00:00Z,Sell,235.379586984,235.546809993,815,-136.29,8.15,-136.29,71.73,208.02,0,"	273,274" 
2017-12-19T20:00:00Z,"SPY",2017-12-19T20:58:00Z,Sell,235.326779718,235.273972452,814,42.99,8.14,-114.63,179.1,293.73,1,"	275,276" 
2017-12-21T18:30:00Z,"SPY",2017-12-21T19:00:00Z,Buy,236.189298396,236.039677809,811,-121.34,8.11,-121.34,0,121.34,0,"	277,278" 
2018-01-02T15:30:00Z,"SPY",2018-01-02T16:30:00Z,Buy,236.242105662,236.013274176,810,-185.35,8.1,-242.39,14.26,256.64,0,"	279,280" 
2018-01-02T20:30:00Z,"SPY",2018-01-02T20:58:00Z,Buy,236.31251535,236.418129882,808,85.34,8.08,-99.56,149.34,99.56,1,"	281,282" 
2018-01-03T15:00:00Z,"SPY",2018-01-03T20:58:00Z,Buy,237.254244927,238.107962394,805,687.24,8.05,0,751.01,318.82,1,"	283,284" 
2018-01-04T15:00:00Z,"SPY",2018-01-04T16:30:00Z,Buy,239.234517402,238.996884705,804,-191.06,8.04,-191.06,219.36,410.42,0,"	285,286" 
2018-01-04T18:00:00Z,"SPY",2018-01-04T19:30:00Z,Buy,239.278523457,239.225716191,802,-42.35,8.02,-77.64,91.76,134.11,0,"	287,288" 
2018-01-04T20:00:00Z,"SPY",2018-01-04T20:58:00Z,Buy,239.313728301,239.093698026,802,-176.46,8.02,-218.82,35.29,254.11,0,"	289,290" 
2018-01-09T16:30:00Z,"SPY",2018-01-09T17:30:00Z,Buy,242.050904922,241.874880702,791,-139.24,7.91,-160.12,0,160.12,0,"	291,292" 
2018-01-09T18:00:00Z,"SPY",2018-01-09T19:30:00Z,Buy,242.006898867,241.94529039,790,-48.67,7.9,-83.44,180.78,264.21,0,"	293,294" 
2018-01-10T15:00:00Z,"SPY",2018-01-10T15:30:00Z,Sell,240.598705107,240.845139015,794,-195.67,7.94,-293.5,146.75,440.25,0,"	295,296" 
2018-01-11T15:00:00Z,"SPY",2018-01-11T15:30:00Z,Buy,242.094910977,241.910085546,788,-145.64,7.88,-194.19,97.09,291.28,0,"	297,298" 
2018-01-11T17:00:00Z,"SPY",2018-01-11T20:58:00Z,Buy,242.20932672,242.869417545,786,518.83,7.86,-41.51,560.34,214.45,1,"	299,300" 
2018-01-12T15:00:00Z,"SPY",2018-01-12T20:58:00Z,Buy,243.819948333,244.444834314,785,490.54,7.85,-103.63,711.62,442.17,1,"	301,302" 
2018-01-16T15:00:00Z,"SPY",2018-01-16T15:30:00Z,Buy,246.433908,246.099461982,781,-261.2,7.81,-302.44,0,302.44,0,"	303,304" 
2018-01-16T19:30:00Z,"SPY",2018-01-16T20:30:00Z,Sell,243.758339856,244.268810094,787,-401.74,7.87,-401.74,505.64,907.38,0,"	305,306" 
2018-01-17T17:30:00Z,"SPY",2018-01-17T20:58:00Z,Buy,245.245744515,245.923437762,779,527.92,7.79,0,932.44,425.08,1,"	307,308" 
2018-01-18T15:30:00Z,"SPY",2018-01-18T17:30:00Z,Sell,245.632997799,245.773817175,782,-110.12,7.82,-254.65,344.13,461.13,0,"	309,310" 
2018-01-22T15:30:00Z,"SPY",2018-01-22T16:30:00Z,Buy,247.57806543,247.243619412,775,-259.2,7.75,-259.2,40.93,300.12,0,"	311,312" 
2018-01-22T17:00:00Z,"SPY",2018-01-22T20:58:00Z,Buy,247.710083595,248.537397429,772,638.69,7.72,-33.97,665.86,298.96,1,"	313,314" 
2018-01-23T16:00:00Z,"SPY",2018-01-23T17:00:00Z,Buy,249.470325795,249.118277355,772,-271.78,7.72,-332.93,101.92,434.85,0,"	315,316" 
2018-01-24T18:30:00Z,"SPY",2018-01-24T19:00:00Z,Sell,248.643011961,249.197488254,772,-428.06,7.72,-577.54,0,577.54,0,"	317,318" 
2018-01-26T18:00:00Z,"SPY",2018-01-26T20:58:00Z,Buy,250.931326821,251.908261242,762,744.42,7.62,0,858.43,201.2,1,"	319,320" 
2018-01-29T16:00:00Z,"SPY",2018-01-29T17:00:00Z,Sell,251.054543775,251.239369206,767,-141.76,7.67,-405.03,243.02,648.05,0,"	321,322" 
2018-01-30T15:00:00Z,"SPY",2018-01-30T15:30:00Z,Sell,248.176547778,248.414180475,775,-184.17,7.75,-184.17,477.47,661.63,0,"	323,324" 
2018-01-30T16:30:00Z,"SPY",2018-01-30T20:58:00Z,Sell,248.422981686,248.211752622,773,163.28,7.73,-272.13,578.28,707.55,1,"	325,326" 
2018-02-01T17:00:00Z,"SPY",2018-02-01T19:00:00Z,Buy,248.951054346,248.211752622,772,-570.74,7.72,-591.12,122.3,713.43,0,"	327,328" 
