"Date","Time","Open","High","Low","Close","Vol","OI"
07/01/2025,16:00,616.36,618.83,615.52,617.65,70030367,0
07/02/2025,16:00,617.24,620.49,616.61,620.45,66513688,0
07/03/2025,16:00,622.45,626.28,622.43,625.34,51072797,0
07/07/2025,16:00,623.36,624.03,617.87,620.68,74815186,0
07/08/2025,16:00,621.35,622.11,619.52,620.34,59024895,0
07/09/2025,16:00,622.77,624.72,620.91,624.06,66113977,0
07/10/2025,16:00,624.20,626.87,623.01,625.82,57532870,0
07/11/2025,16:00,622.74,624.86,621.53,623.62,63670637,0
07/14/2025,16:00,623.16,625.16,621.80,624.81,51899583,0
07/15/2025,16:00,627.52,627.86,622.06,622.14,74317386,0
07/16/2025,16:00,623.74,624.73,618.05,624.22,88987693,0
07/17/2025,16:00,624.40,628.40,624.18,628.04,68885870,0
07/18/2025,16:00,629.30,629.47,626.46,627.58,65622093,0
07/21/2025,16:00,628.77,631.54,628.34,628.77,63376010,0
07/22/2025,16:00,629.10,629.73,626.19,628.86,60046621,0
07/23/2025,16:00,631.55,634.21,629.73,634.21,70512990,0
07/24/2025,16:00,634.60,636.15,633.99,634.42,71307376,0
07/25/2025,16:00,635.09,637.58,634.84,637.10,56865820,0
07/28/2025,16:00,637.48,638.04,635.54,636.94,54918618,0
07/29/2025,16:00,638.35,638.67,634.34,635.26,60557884,0
07/30/2025,16:00,635.92,637.68,631.54,634.46,80420979,0
07/31/2025,16:00,639.46,639.85,630.77,632.08,103387606,0
08/01/2025,16:00,626.30,626.34,619.29,621.72,140106417,0
08/04/2025,16:00,625.67,631.22,625.58,631.17,73220042,0
08/05/2025,16:00,631.79,632.61,627.04,627.97,68052271,0
08/06/2025,16:00,629.05,633.44,628.13,632.78,64359137,0
08/07/2025,16:00,636.24,636.98,629.11,632.25,74206561,0
08/08/2025,16:00,634.06,637.65,633.74,637.18,64056217,0
08/11/2025,16:00,637.46,638.95,634.66,635.92,58744537,0
08/12/2025,16:00,638.29,642.85,636.79,642.69,64822175,0
08/13/2025,16:00,644.91,646.19,642.68,644.89,60093006,0
08/14/2025,16:00,642.79,645.62,642.34,644.95,59327757,0
08/15/2025,16:00,645.99,646.09,642.52,643.44,68594544,0
08/18/2025,16:00,642.86,644.00,642.18,643.30,43805023,0
08/19/2025,16:00,643.12,644.11,638.48,639.81,69751508,0
08/20/2025,16:00,639.40,639.66,632.95,638.11,88891102,0
08/21/2025,16:00,636.28,637.97,633.81,635.55,54806160,0
08/22/2025,16:00,637.76,646.50,637.25,645.31,84083457,0
08/25/2025,16:00,644.04,645.29,642.35,642.47,51275083,0
08/26/2025,16:00,642.20,645.51,641.57,645.16,51582170,0
08/27/2025,16:00,644.57,647.37,644.42,646.63,48341631,0
08/28/2025,16:00,647.24,649.48,645.34,648.92,61520275,0
08/29/2025,16:00,647.47,647.84,643.14,645.05,74524646,0
09/02/2025,16:00,637.50,640.49,634.92,640.27,81983621,0
09/03/2025,16:00,642.67,644.21,640.46,643.74,70822514,0
09/04/2025,16:00,644.42,649.15,643.51,649.12,65219924,0
09/05/2025,16:00,651.48,652.21,643.33,647.24,85181094,0
09/08/2025,16:00,648.62,649.84,647.23,648.83,63133946,0
09/09/2025,16:00,648.97,650.86,647.22,650.33,66136837,0
09/10/2025,16:00,653.62,654.55,650.63,652.21,78035858,0
09/11/2025,16:00,654.18,658.33,653.59,657.63,69935530,0
09/12/2025,16:00,657.60,659.11,656.90,657.41,72783156,0
09/15/2025,16:00,659.64,661.04,659.34,660.91,63773827,0
09/16/2025,16:00,661.47,661.78,659.21,660.00,61169168,0
09/17/2025,16:00,660.01,661.72,654.30,659.18,101952832,0
09/18/2025,16:00,661.89,664.89,660.27,662.26,90460660,0
09/19/2025,16:00,662.33,664.55,660.37,663.70,97946711,0
09/22/2025,16:00,662.20,667.29,662.17,666.84,69454699,0
09/23/2025,16:00,666.72,667.34,661.98,663.21,81711173,0
09/24/2025,16:00,664.51,664.61,659.67,661.10,68082762,0
09/25/2025,16:00,657.94,659.41,654.41,658.05,89629504,0
09/26/2025,16:00,659.51,662.37,657.88,661.82,69180828,0
09/29/2025,16:00,664.36,665.28,661.86,663.68,73502487,0
09/30/2025,16:00,662.93,666.65,661.61,666.18,86290482,0
10/01/2025,16:00,663.17,669.37,663.06,668.45,72545647,0
10/02/2025,16:00,670.45,670.57,666.78,669.22,56900447,0
10/03/2025,16:00,669.99,672.68,668.16,669.21,70496017,0
10/06/2025,16:00,671.62,672.51,669.46,671.61,54623356,0
10/07/2025,16:00,672.54,672.99,667.67,669.12,72020691,0
10/08/2025,16:00,670.25,673.21,669.42,673.11,60702263,0
10/09/2025,16:00,673.53,673.94,669.21,671.16,66502149,0
10/10/2025,16:00,672.13,673.95,652.84,653.02,159425746,0
10/13/2025,16:00,660.65,665.13,659.77,663.04,79561716,0
10/14/2025,16:00,657.17,665.83,653.17,662.23,88781031,0
10/15/2025,16:00,666.82,670.23,658.93,665.17,81703817,0
10/16/2025,16:00,666.82,668.71,657.11,660.64,110568408,0
10/17/2025,16:00,659.50,665.76,658.14,664.39,96503161,0
10/20/2025,16:00,667.32,672.21,667.27,671.30,60493849,0
10/21/2025,16:00,671.44,672.99,669.98,671.29,56249561,0
10/22/2025,16:00,672.00,672.00,663.30,667.80,80564218,0
10/23/2025,16:00,668.12,672.71,667.80,671.76,65606857,0
10/24/2025,16:00,676.46,678.47,675.65,677.25,74367788,0
10/27/2025,16:00,682.73,685.54,682.12,685.24,63341013,0
10/28/2025,16:00,687.05,688.91,684.83,687.06,61739113,0
10/29/2025,16:00,688.72,689.70,682.87,687.39,85362427,0
10/30/2025,16:00,683.90,685.94,679.83,679.83,76336009,0
10/31/2025,16:00,685.04,685.08,679.24,682.06,87164122,0
11/03/2025,16:00,685.67,685.80,679.94,683.34,57335348,0
11/04/2025,16:00,676.11,679.96,674.58,675.24,78428132,0
11/05/2025,16:00,674.98,680.86,674.17,677.58,74403302,0
11/06/2025,16:00,676.47,677.38,668.72,670.31,85038056,0
11/07/2025,16:00,667.91,671.08,661.21,670.97,100594361,0
11/10/2025,16:00,677.24,682.18,675.03,681.44,75844616,0
11/11/2025,16:00,679.95,683.57,678.73,683.00,58954074,0
11/12/2025,16:00,684.79,684.96,680.95,683.38,62314239,0
11/13/2025,16:00,680.50,680.86,670.52,672.04,103459456,0
11/14/2025,16:00,665.38,675.66,663.27,671.93,96846886,0
11/17/2025,16:00,669.70,673.71,662.17,665.67,90456460,0
11/18/2025,16:00,662.10,665.12,655.86,660.08,114467763,0
11/19/2025,16:00,660.78,667.34,658.75,662.63,94704102,0
11/20/2025,16:00,672.91,675.56,651.89,652.53,165294985,0
11/21/2025,16:00,655.05,664.55,650.85,659.03,123957152,0
11/24/2025,16:00,662.69,670.06,661.59,668.73,80438201,0
11/25/2025,16:00,668.63,676.21,664.48,675.02,81078102,0
